trajectory_id,trial_id,action,latent_reward
traj_006280,98,3,0.49
traj_006280,99,0,0.82
traj_006280,99,1,0.5
traj_006280,99,2,0.54
traj_006280,99,3,0.54
traj_006280,100,0,0.83
traj_006280,100,1,0.48
traj_006280,100,2,0.45
traj_006280,100,3,0.57
traj_006280,101,0,0.86
traj_006280,101,1,0.45
traj_006280,101,2,0.43
traj_006280,101,3,0.62
traj_006280,102,0,0.85
traj_006280,102,1,0.45
traj_006280,102,2,0.53
traj_006280,102,3,0.47
traj_006280,103,0,0.87
traj_006280,103,1,0.52
traj_006280,103,2,0.53
traj_006280,103,3,0.58
traj_006280,104,0,0.86
traj_006280,104,1,0.41
traj_006280,104,2,0.56
traj_006280,104,3,0.68
traj_006280,105,0,0.84
traj_006280,105,1,0.48
traj_006280,105,2,0.5
traj_006280,105,3,0.59
traj_006280,106,0,0.88
traj_006280,106,1,0.54
traj_006280,106,2,0.55
traj_006280,106,3,0.58
traj_006280,107,0,0.8
traj_006280,107,1,0.51
traj_006280,107,2,0.53
traj_006280,107,3,0.65
traj_006280,108,0,0.73
traj_006280,108,1,0.49
traj_006280,108,2,0.51
traj_006280,108,3,0.68
traj_006280,109,0,0.77
traj_006280,109,1,0.44
traj_006280,109,2,0.48
traj_006280,109,3,0.7
traj_006280,110,0,0.78
traj_006280,110,1,0.41
traj_006280,110,2,0.57
traj_006280,110,3,0.66
traj_006280,111,0,0.75
traj_006280,111,1,0.42
traj_006280,111,2,0.65
traj_006280,111,3,0.69
traj_006280,112,0,0.86
traj_006280,112,1,0.44
traj_006280,112,2,0.55
traj_006280,112,3,0.78
traj_006280,113,0,0.79
traj_006280,113,1,0.35
traj_006280,113,2,0.63
traj_006280,113,3,0.78
traj_006280,114,0,0.93
traj_006280,114,1,0.36
traj_006280,114,2,0.64
traj_006280,114,3,0.78
traj_006280,115,0,0.77
traj_006280,115,1,0.42
traj_006280,115,2,0.54
traj_006280,115,3,0.75
traj_006280,116,0,0.8
traj_006280,116,1,0.36
traj_006280,116,2,0.54
traj_006280,116,3,0.68
traj_006280,117,0,0.8
traj_006280,117,1,0.32
traj_006280,117,2,0.53
traj_006280,117,3,0.84
traj_006280,118,0,0.71
traj_006280,118,1,0.34
traj_006280,118,2,0.56
traj_006280,118,3,0.75
traj_006280,119,0,0.69
traj_006280,119,1,0.3
traj_006280,119,2,0.46
traj_006280,119,3,0.71
traj_006287,0,0,0.4
traj_006287,0,1,0.84
traj_006287,0,2,0.78
traj_006287,0,3,0.4
traj_006287,1,0,0.45
traj_006287,1,1,0.82
traj_006287,1,2,0.81
traj_006287,1,3,0.4
traj_006287,2,0,0.43
traj_006287,2,1,0.77
traj_006287,2,2,0.89
traj_006287,2,3,0.45
traj_006287,3,0,0.5
traj_006287,3,1,0.76
traj_006287,3,2,0.8
traj_006287,3,3,0.45
traj_006287,4,0,0.42
traj_006287,4,1,0.76
traj_006287,4,2,0.8
traj_006287,4,3,0.53
traj_006287,5,0,0.4
traj_006287,5,1,0.75
traj_006287,5,2,0.79
traj_006287,5,3,0.55
traj_006287,6,0,0.47
traj_006287,6,1,0.86
traj_006287,6,2,0.76
traj_006287,6,3,0.42
traj_006287,7,0,0.45
traj_006287,7,1,0.87
traj_006287,7,2,0.75
traj_006287,7,3,0.41
traj_006287,8,0,0.47
traj_006287,8,1,0.89
traj_006287,8,2,0.79
traj_006287,8,3,0.43
traj_006287,9,0,0.42
traj_006287,9,1,1.0
traj_006287,9,2,0.82
traj_006287,9,3,0.31
traj_006287,10,0,0.53
traj_006287,10,1,0.96
traj_006287,10,2,0.81
traj_006287,10,3,0.35
traj_006287,11,0,0.49
traj_006287,11,1,0.95
traj_006287,11,2,0.74
traj_006287,11,3,0.35
traj_006287,12,0,0.54
traj_006287,12,1,0.94
traj_006287,12,2,0.73
traj_006287,12,3,0.34
traj_006287,13,0,0.47
traj_006287,13,1,0.95
traj_006287,13,2,0.74
traj_006287,13,3,0.39
traj_006287,14,0,0.43
traj_006287,14,1,0.96
traj_006287,14,2,0.75
traj_006287,14,3,0.23
traj_006287,15,0,0.54
traj_006287,15,1,0.98
traj_006287,15,2,0.71
traj_006287,15,3,0.3
traj_006287,16,0,0.46
traj_006287,16,1,1.0
traj_006287,16,2,0.8
traj_006287,16,3,0.27
traj_006287,17,0,0.53
traj_006287,17,1,0.99
traj_006287,17,2,0.8
traj_006287,17,3,0.37
traj_006287,18,0,0.55
traj_006287,18,1,0.98
traj_006287,18,2,0.87
traj_006287,18,3,0.26
traj_006287,19,0,0.48
traj_006287,19,1,0.97
traj_006287,19,2,0.8
traj_006287,19,3,0.3
traj_006287,20,0,0.57
traj_006287,20,1,0.95
traj_006287,20,2,0.74
traj_006287,20,3,0.27
traj_006287,21,0,0.53
traj_006287,21,1,0.96
traj_006287,21,2,0.81
traj_006287,21,3,0.36
traj_006287,22,0,0.51
traj_006287,22,1,0.98
traj_006287,22,2,0.85
traj_006287,22,3,0.26
traj_006287,23,0,0.43
traj_006287,23,1,0.98
traj_006287,23,2,0.83
traj_006287,23,3,0.29
traj_006287,24,0,0.52
traj_006287,24,1,0.96
traj_006287,24,2,0.8
traj_006287,24,3,0.31
traj_006287,25,0,0.43
traj_006287,25,1,0.94
traj_006287,25,2,0.76
traj_006287,25,3,0.3
traj_006287,26,0,0.44
traj_006287,26,1,0.98
traj_006287,26,2,0.84
traj_006287,26,3,0.36
traj_006287,27,0,0.42
traj_006287,27,1,0.99
traj_006287,27,2,0.83
traj_006287,27,3,0.32
traj_006287,28,0,0.46
traj_006287,28,1,0.9
traj_006287,28,2,0.82
traj_006287,28,3,0.35
traj_006287,29,0,0.47
traj_006287,29,1,0.9
traj_006287,29,2,0.78
traj_006287,29,3,0.33
traj_006287,30,0,0.57
traj_006287,30,1,0.77
traj_006287,30,2,0.79
traj_006287,30,3,0.37
traj_006287,31,0,0.52
traj_006287,31,1,0.82
traj_006287,31,2,0.88
traj_006287,31,3,0.28
traj_006287,32,0,0.52
traj_006287,32,1,0.82
traj_006287,32,2,0.83
traj_006287,32,3,0.35
traj_006287,33,0,0.5
traj_006287,33,1,0.81
traj_006287,33,2,0.9
traj_006287,33,3,0.25
traj_006287,34,0,0.41
traj_006287,34,1,0.82
traj_006287,34,2,0.84
traj_006287,34,3,0.4
traj_006287,35,0,0.48
traj_006287,35,1,0.77
traj_006287,35,2,0.8
traj_006287,35,3,0.31
traj_006287,36,0,0.47
traj_006287,36,1,0.76
traj_006287,36,2,0.81
traj_006287,36,3,0.32
traj_006287,37,0,0.42
traj_006287,37,1,0.75
traj_006287,37,2,0.86
traj_006287,37,3,0.35
traj_006287,38,0,0.54
traj_006287,38,1,0.76
traj_006287,38,2,0.79
traj_006287,38,3,0.35
traj_006287,39,0,0.43
traj_006287,39,1,0.72
traj_006287,39,2,0.76
traj_006287,39,3,0.36
traj_006287,40,0,0.52
traj_006287,40,1,0.78
traj_006287,40,2,0.76
traj_006287,40,3,0.39
traj_006287,41,0,0.54
traj_006287,41,1,0.79
traj_006287,41,2,0.74
traj_006287,41,3,0.32
traj_006287,42,0,0.56
traj_006287,42,1,0.84
traj_006287,42,2,0.79
traj_006287,42,3,0.43
traj_006287,43,0,0.56
traj_006287,43,1,0.87
traj_006287,43,2,0.84
traj_006287,43,3,0.46
traj_006287,44,0,0.41
traj_006287,44,1,0.83
traj_006287,44,2,0.79
traj_006287,44,3,0.56
traj_006287,45,0,0.48
traj_006287,45,1,0.79
traj_006287,45,2,0.82
traj_006287,45,3,0.55
traj_006287,46,0,0.52
traj_006287,46,1,0.78
traj_006287,46,2,0.74
traj_006287,46,3,0.61
traj_006287,47,0,0.56
traj_006287,47,1,0.85
traj_006287,47,2,0.75
traj_006287,47,3,0.52
traj_006287,48,0,0.58
traj_006287,48,1,0.88
traj_006287,48,2,0.69
traj_006287,48,3,0.54
traj_006287,49,0,0.49
traj_006287,49,1,0.89
traj_006287,49,2,0.76
traj_006287,49,3,0.55
traj_006287,50,0,0.49
traj_006287,50,1,0.92
traj_006287,50,2,0.84
traj_006287,50,3,0.56
traj_006287,51,0,0.51
traj_006287,51,1,0.87
traj_006287,51,2,0.83
traj_006287,51,3,0.53
traj_006287,52,0,0.5
traj_006287,52,1,0.9
traj_006287,52,2,0.83
traj_006287,52,3,0.5
traj_006287,53,0,0.61
traj_006287,53,1,0.87
traj_006287,53,2,0.75
traj_006287,53,3,0.48
traj_006287,54,0,0.5
traj_006287,54,1,0.92
traj_006287,54,2,0.83
traj_006287,54,3,0.47
traj_006287,55,0,0.55
traj_006287,55,1,0.77
traj_006287,55,2,0.86
traj_006287,55,3,0.51
traj_006287,56,0,0.6
traj_006287,56,1,0.81
traj_006287,56,2,0.82
traj_006287,56,3,0.52
traj_006287,57,0,0.52
traj_006287,57,1,0.75
traj_006287,57,2,0.85
traj_006287,57,3,0.54
traj_006287,58,0,0.52
traj_006287,58,1,0.71
traj_006287,58,2,0.7
traj_006287,58,3,0.56
traj_006287,59,0,0.5
traj_006287,59,1,0.75
traj_006287,59,2,0.75
traj_006287,59,3,0.48
traj_006287,60,0,0.41
traj_006287,60,1,0.68
traj_006287,60,2,0.8
traj_006287,60,3,0.6
traj_006287,61,0,0.49
traj_006287,61,1,0.65
traj_006287,61,2,0.74
traj_006287,61,3,0.6
traj_006287,62,0,0.49
traj_006287,62,1,0.65
traj_006287,62,2,0.8
traj_006287,62,3,0.52
traj_006287,63,0,0.5
traj_006287,63,1,0.68
traj_006287,63,2,0.82
traj_006287,63,3,0.57
traj_006287,64,0,0.42
traj_006287,64,1,0.61
traj_006287,64,2,0.75
traj_006287,64,3,0.65
traj_006287,65,0,0.43
traj_006287,65,1,0.69
traj_006287,65,2,0.8
traj_006287,65,3,0.58
traj_006287,66,0,0.48
traj_006287,66,1,0.75
traj_006287,66,2,0.79
traj_006287,66,3,0.55
traj_006287,67,0,0.47
traj_006287,67,1,0.72
traj_006287,67,2,0.75
traj_006287,67,3,0.64
traj_006287,68,0,0.44
traj_006287,68,1,0.63
traj_006287,68,2,0.74
traj_006287,68,3,0.47
traj_006287,69,0,0.5
traj_006287,69,1,0.78
traj_006287,69,2,0.83
traj_006287,69,3,0.45
traj_006287,70,0,0.51
traj_006287,70,1,0.83
traj_006287,70,2,0.8
traj_006287,70,3,0.48
traj_006287,71,0,0.53
traj_006287,71,1,0.8
traj_006287,71,2,0.64
traj_006287,71,3,0.5
traj_006287,72,0,0.63
traj_006287,72,1,0.86
traj_006287,72,2,0.77
traj_006287,72,3,0.53
traj_006287,73,0,0.62
traj_006287,73,1,0.76
traj_006287,73,2,0.75
traj_006287,73,3,0.5
traj_006287,74,0,0.57
traj_006287,74,1,0.83
traj_006287,74,2,0.7
traj_006287,74,3,0.52
traj_006287,75,0,0.48
traj_006287,75,1,0.89
traj_006287,75,2,0.73
traj_006287,75,3,0.6
traj_006287,76,0,0.5
traj_006287,76,1,0.72
traj_006287,76,2,0.56
traj_006287,76,3,0.59
traj_006287,77,0,0.49
traj_006287,77,1,0.73
traj_006287,77,2,0.63
traj_006287,77,3,0.57
traj_006287,78,0,0.51
traj_006287,78,1,0.69
traj_006287,78,2,0.61
traj_006287,78,3,0.56
traj_006287,79,0,0.57
traj_006287,79,1,0.75
traj_006287,79,2,0.6
traj_006287,79,3,0.62
traj_006287,80,0,0.54
traj_006287,80,1,0.66
traj_006287,80,2,0.69
traj_006287,80,3,0.47
traj_006287,81,0,0.52
traj_006287,81,1,0.56
traj_006287,81,2,0.51
traj_006287,81,3,0.49
traj_006287,82,0,0.37
traj_006287,82,1,0.62
traj_006287,82,2,0.59
traj_006287,82,3,0.53
traj_006287,83,0,0.39
traj_006287,83,1,0.55
traj_006287,83,2,0.57
traj_006287,83,3,0.44
traj_006287,84,0,0.48
traj_006287,84,1,0.57
traj_006287,84,2,0.51
traj_006287,84,3,0.54
traj_006287,85,0,0.43
traj_006287,85,1,0.55
traj_006287,85,2,0.59
traj_006287,85,3,0.41
traj_006287,86,0,0.49
traj_006287,86,1,0.56
traj_006287,86,2,0.51
traj_006287,86,3,0.52
traj_006287,87,0,0.43
traj_006287,87,1,0.58
traj_006287,87,2,0.61
traj_006287,87,3,0.53
traj_006287,88,0,0.56
traj_006287,88,1,0.55
traj_006287,88,2,0.54
traj_006287,88,3,0.46
traj_006287,89,0,0.58
traj_006287,89,1,0.5
traj_006287,89,2,0.61
traj_006287,89,3,0.46
traj_006287,90,0,0.46
traj_006287,90,1,0.54
traj_006287,90,2,0.61
traj_006287,90,3,0.47
traj_006287,91,0,0.49
traj_006287,91,1,0.55
traj_006287,91,2,0.58
traj_006287,91,3,0.48
traj_006287,92,0,0.54
traj_006287,92,1,0.51
traj_006287,92,2,0.62
traj_006287,92,3,0.47
traj_006287,93,0,0.53
traj_006287,93,1,0.44
traj_006287,93,2,0.61
traj_006287,93,3,0.57
traj_006287,94,0,0.61
traj_006287,94,1,0.48
traj_006287,94,2,0.51
traj_006287,94,3,0.51
traj_006287,95,0,0.44
traj_006287,95,1,0.49
traj_006287,95,2,0.54
traj_006287,95,3,0.6
traj_006287,96,0,0.51
traj_006287,96,1,0.5
traj_006287,96,2,0.63
traj_006287,96,3,0.56
traj_006287,97,0,0.48
traj_006287,97,1,0.48
traj_006287,97,2,0.5
traj_006287,97,3,0.53
traj_006287,98,0,0.48
traj_006287,98,1,0.54
traj_006287,98,2,0.54
traj_006287,98,3,0.51
traj_006287,99,0,0.46
traj_006287,99,1,0.53
traj_006287,99,2,0.48
traj_006287,99,3,0.57
traj_006287,100,0,0.47
traj_006287,100,1,0.49
traj_006287,100,2,0.44
traj_006287,100,3,0.6
traj_006287,101,0,0.53
traj_006287,101,1,0.47
traj_006287,101,2,0.45
traj_006287,101,3,0.59
traj_006287,102,0,0.55
traj_006287,102,1,0.59
traj_006287,102,2,0.54
traj_006287,102,3,0.64
traj_006287,103,0,0.47
traj_006287,103,1,0.59
traj_006287,103,2,0.41
traj_006287,103,3,0.64
traj_006287,104,0,0.6
traj_006287,104,1,0.52
traj_006287,104,2,0.45
traj_006287,104,3,0.71
traj_006287,105,0,0.48
traj_006287,105,1,0.47
traj_006287,105,2,0.45
traj_006287,105,3,0.62
traj_006287,106,0,0.57
traj_006287,106,1,0.4
traj_006287,106,2,0.53
traj_006287,106,3,0.66
traj_006287,107,0,0.58
traj_006287,107,1,0.44
traj_006287,107,2,0.41
traj_006287,107,3,0.62
traj_006287,108,0,0.47
traj_006287,108,1,0.45
traj_006287,108,2,0.43
traj_006287,108,3,0.56
traj_006287,109,0,0.53
traj_006287,109,1,0.45
traj_006287,109,2,0.38
traj_006287,109,3,0.62
traj_006287,110,0,0.53
traj_006287,110,1,0.36
traj_006287,110,2,0.47
traj_006287,110,3,0.64
traj_006287,111,0,0.5
traj_006287,111,1,0.44
traj_006287,111,2,0.37
traj_006287,111,3,0.56
traj_006287,112,0,0.51
traj_006287,112,1,0.43
traj_006287,112,2,0.4
traj_006287,112,3,0.66
traj_006287,113,0,0.54
traj_006287,113,1,0.41
traj_006287,113,2,0.37
traj_006287,113,3,0.5
traj_006287,114,0,0.52
traj_006287,114,1,0.43
traj_006287,114,2,0.45
traj_006287,114,3,0.59
traj_006287,115,0,0.52
traj_006287,115,1,0.41
traj_006287,115,2,0.51
traj_006287,115,3,0.56
traj_006287,116,0,0.49
traj_006287,116,1,0.35
traj_006287,116,2,0.47
traj_006287,116,3,0.57
traj_006287,117,0,0.51
traj_006287,117,1,0.41
traj_006287,117,2,0.54
traj_006287,117,3,0.51
traj_006287,118,0,0.48
traj_006287,118,1,0.44
traj_006287,118,2,0.52
traj_006287,118,3,0.55
traj_006287,119,0,0.48
traj_006287,119,1,0.49
traj_006287,119,2,0.54
traj_006287,119,3,0.56
traj_006295,0,0,0.73
traj_006295,0,1,0.92
traj_006295,0,2,0.51
traj_006295,0,3,0.44
traj_006295,1,0,0.62
traj_006295,1,1,0.91
traj_006295,1,2,0.56
traj_006295,1,3,0.42
traj_006295,2,0,0.73
traj_006295,2,1,0.94
traj_006295,2,2,0.51
traj_006295,2,3,0.46
traj_006295,3,0,0.71
traj_006295,3,1,0.99
traj_006295,3,2,0.49
traj_006295,3,3,0.43
traj_006295,4,0,0.76
traj_006295,4,1,0.98
traj_006295,4,2,0.57
traj_006295,4,3,0.34
traj_006295,5,0,0.7
traj_006295,5,1,0.84
traj_006295,5,2,0.52
traj_006295,5,3,0.38
traj_006295,6,0,0.69
traj_006295,6,1,0.92
traj_006295,6,2,0.57
traj_006295,6,3,0.37
traj_006295,7,0,0.73
traj_006295,7,1,0.89
traj_006295,7,2,0.49
traj_006295,7,3,0.39
traj_006295,8,0,0.6
traj_006295,8,1,0.87
traj_006295,8,2,0.46
traj_006295,8,3,0.5
traj_006295,9,0,0.54
traj_006295,9,1,0.84
traj_006295,9,2,0.55
traj_006295,9,3,0.43
traj_006295,10,0,0.61
traj_006295,10,1,0.83
traj_006295,10,2,0.54
traj_006295,10,3,0.45
traj_006295,11,0,0.54
traj_006295,11,1,0.83
traj_006295,11,2,0.6
traj_006295,11,3,0.44
traj_006295,12,0,0.55
traj_006295,12,1,0.79
traj_006295,12,2,0.69
traj_006295,12,3,0.39
traj_006295,13,0,0.54
traj_006295,13,1,0.76
traj_006295,13,2,0.62
traj_006295,13,3,0.36
traj_006295,14,0,0.63
traj_006295,14,1,0.81
traj_006295,14,2,0.59
traj_006295,14,3,0.42
traj_006295,15,0,0.63
traj_006295,15,1,0.76
traj_006295,15,2,0.61
traj_006295,15,3,0.29
traj_006295,16,0,0.66
traj_006295,16,1,0.84
traj_006295,16,2,0.58
traj_006295,16,3,0.34
traj_006295,17,0,0.55
traj_006295,17,1,0.75
traj_006295,17,2,0.6
traj_006295,17,3,0.36
traj_006295,18,0,0.71
traj_006295,18,1,0.77
traj_006295,18,2,0.49
traj_006295,18,3,0.42
traj_006295,19,0,0.6
traj_006295,19,1,0.79
traj_006295,19,2,0.56
traj_006295,19,3,0.41
traj_006295,20,0,0.6
traj_006295,20,1,0.76
traj_006295,20,2,0.52
traj_006295,20,3,0.49
traj_006295,21,0,0.66
traj_006295,21,1,0.71
traj_006295,21,2,0.51
traj_006295,21,3,0.35
traj_006295,22,0,0.63
traj_006295,22,1,0.79
traj_006295,22,2,0.43
traj_006295,22,3,0.44
traj_006295,23,0,0.6
traj_006295,23,1,0.83
traj_006295,23,2,0.44
traj_006295,23,3,0.44
traj_006295,24,0,0.64
traj_006295,24,1,0.78
traj_006295,24,2,0.52
traj_006295,24,3,0.39
traj_006295,25,0,0.55
traj_006295,25,1,0.77
traj_006295,25,2,0.46
traj_006295,25,3,0.46
traj_006295,26,0,0.57
traj_006295,26,1,0.72
traj_006295,26,2,0.34
traj_006295,26,3,0.44
traj_006295,27,0,0.59
traj_006295,27,1,0.75
traj_006295,27,2,0.41
traj_006295,27,3,0.46
traj_006295,28,0,0.68
traj_006295,28,1,0.75
traj_006295,28,2,0.38
traj_006295,28,3,0.5
traj_006295,29,0,0.67
traj_006295,29,1,0.74
traj_006295,29,2,0.46
traj_006295,29,3,0.45
traj_006295,30,0,0.64
traj_006295,30,1,0.76
traj_006295,30,2,0.41
traj_006295,30,3,0.51
traj_006295,31,0,0.59
traj_006295,31,1,0.74
traj_006295,31,2,0.45
traj_006295,31,3,0.55
traj_006295,32,0,0.52
traj_006295,32,1,0.8
traj_006295,32,2,0.47
traj_006295,32,3,0.55
traj_006295,33,0,0.52
traj_006295,33,1,0.81
traj_006295,33,2,0.47
traj_006295,33,3,0.55
traj_006295,34,0,0.58
traj_006295,34,1,0.75
traj_006295,34,2,0.52
traj_006295,34,3,0.59
traj_006295,35,0,0.52
traj_006295,35,1,0.86
traj_006295,35,2,0.46
traj_006295,35,3,0.55
traj_006295,36,0,0.58
traj_006295,36,1,0.8
traj_006295,36,2,0.53
traj_006295,36,3,0.59
traj_006295,37,0,0.49
traj_006295,37,1,0.74
traj_006295,37,2,0.53
traj_006295,37,3,0.61
traj_006295,38,0,0.52
traj_006295,38,1,0.79
traj_006295,38,2,0.51
traj_006295,38,3,0.59
traj_006295,39,0,0.47
traj_006295,39,1,0.68
traj_006295,39,2,0.56
traj_006295,39,3,0.49
traj_006295,40,0,0.49
traj_006295,40,1,0.7
traj_006295,40,2,0.48
traj_006295,40,3,0.61
traj_006295,41,0,0.49
traj_006295,41,1,0.74
traj_006295,41,2,0.4
traj_006295,41,3,0.64
traj_006295,42,0,0.49
traj_006295,42,1,0.69
traj_006295,42,2,0.49
traj_006295,42,3,0.6
traj_006295,43,0,0.42
traj_006295,43,1,0.75
traj_006295,43,2,0.47
traj_006295,43,3,0.53
traj_006295,44,0,0.49
traj_006295,44,1,0.73
traj_006295,44,2,0.4
traj_006295,44,3,0.57
traj_006295,45,0,0.44
traj_006295,45,1,0.73
traj_006295,45,2,0.49
traj_006295,45,3,0.6
traj_006295,46,0,0.52
traj_006295,46,1,0.72
traj_006295,46,2,0.5
traj_006295,46,3,0.57
traj_006295,47,0,0.53
traj_006295,47,1,0.61
traj_006295,47,2,0.49
traj_006295,47,3,0.62
traj_006295,48,0,0.54
traj_006295,48,1,0.64
traj_006295,48,2,0.48
traj_006295,48,3,0.52
traj_006295,49,0,0.48
traj_006295,49,1,0.59
traj_006295,49,2,0.48
traj_006295,49,3,0.47
traj_006295,50,0,0.54
traj_006295,50,1,0.69
traj_006295,50,2,0.51
traj_006295,50,3,0.47
traj_006295,51,0,0.45
traj_006295,51,1,0.7
traj_006295,51,2,0.54
traj_006295,51,3,0.48
traj_006295,52,0,0.5
traj_006295,52,1,0.74
traj_006295,52,2,0.5
traj_006295,52,3,0.52
traj_006295,53,0,0.49
traj_006295,53,1,0.72
traj_006295,53,2,0.56
traj_006295,53,3,0.59
traj_006295,54,0,0.44
traj_006295,54,1,0.64
traj_006295,54,2,0.48
traj_006295,54,3,0.59
traj_006295,55,0,0.6
traj_006295,55,1,0.62
traj_006295,55,2,0.48
traj_006295,55,3,0.54
traj_006295,56,0,0.5
traj_006295,56,1,0.58
traj_006295,56,2,0.51
traj_006295,56,3,0.54
traj_006295,57,0,0.48
traj_006295,57,1,0.64
traj_006295,57,2,0.48
traj_006295,57,3,0.56
traj_006295,58,0,0.47
traj_006295,58,1,0.6
traj_006295,58,2,0.56
traj_006295,58,3,0.57
traj_006295,59,0,0.41
traj_006295,59,1,0.69
traj_006295,59,2,0.53
traj_006295,59,3,0.66
traj_006295,60,0,0.45
traj_006295,60,1,0.6
traj_006295,60,2,0.54
traj_006295,60,3,0.54
traj_006295,61,0,0.41
traj_006295,61,1,0.6
traj_006295,61,2,0.53
traj_006295,61,3,0.55
traj_006295,62,0,0.43
traj_006295,62,1,0.65
traj_006295,62,2,0.52
traj_006295,62,3,0.57
traj_006295,63,0,0.41
traj_006295,63,1,0.75
traj_006295,63,2,0.49
traj_006295,63,3,0.64
traj_006295,64,0,0.33
traj_006295,64,1,0.74
traj_006295,64,2,0.5
traj_006295,64,3,0.55
traj_006295,65,0,0.39
traj_006295,65,1,0.69
traj_006295,65,2,0.48
traj_006295,65,3,0.62
traj_006295,66,0,0.42
traj_006295,66,1,0.62
traj_006295,66,2,0.52
traj_006295,66,3,0.71
traj_006295,67,0,0.35
traj_006295,67,1,0.58
traj_006295,67,2,0.61
traj_006295,67,3,0.65
traj_006295,68,0,0.34
traj_006295,68,1,0.59
traj_006295,68,2,0.46
traj_006295,68,3,0.64
traj_006295,69,0,0.46
traj_006295,69,1,0.62
traj_006295,69,2,0.55
traj_006295,69,3,0.6
traj_006295,70,0,0.35
traj_006295,70,1,0.65
traj_006295,70,2,0.53
traj_006295,70,3,0.61
traj_006295,71,0,0.32
traj_006295,71,1,0.55
traj_006295,71,2,0.52
traj_006295,71,3,0.57
traj_006295,72,0,0.4
traj_006295,72,1,0.61
traj_006295,72,2,0.65
traj_006295,72,3,0.53
traj_006295,73,0,0.38
traj_006295,73,1,0.61
traj_006295,73,2,0.63
traj_006295,73,3,0.49
traj_006295,74,0,0.3
traj_006295,74,1,0.57
traj_006295,74,2,0.68
traj_006295,74,3,0.59
traj_006295,75,0,0.32
traj_006295,75,1,0.62
traj_006295,75,2,0.61
traj_006295,75,3,0.57
traj_006295,76,0,0.35
traj_006295,76,1,0.54
traj_006295,76,2,0.66
traj_006295,76,3,0.55
traj_006295,77,0,0.26
traj_006295,77,1,0.65
traj_006295,77,2,0.68
traj_006295,77,3,0.57
traj_006295,78,0,0.24
traj_006295,78,1,0.66
traj_006295,78,2,0.72
traj_006295,78,3,0.49
traj_006295,79,0,0.33
traj_006295,79,1,0.59
traj_006295,79,2,0.7
traj_006295,79,3,0.48
traj_006295,80,0,0.26
traj_006295,80,1,0.59
traj_006295,80,2,0.71
traj_006295,80,3,0.4
traj_006295,81,0,0.3
traj_006295,81,1,0.65
traj_006295,81,2,0.77
traj_006295,81,3,0.55
traj_006295,82,0,0.34
traj_006295,82,1,0.61
traj_006295,82,2,0.75
traj_006295,82,3,0.49
traj_006295,83,0,0.32
traj_006295,83,1,0.75
traj_006295,83,2,0.79
traj_006295,83,3,0.46
traj_006295,84,0,0.35
traj_006295,84,1,0.79
traj_006295,84,2,0.72
traj_006295,84,3,0.53
traj_006295,85,0,0.4
traj_006295,85,1,0.71
traj_006295,85,2,0.72
traj_006295,85,3,0.51
traj_006295,86,0,0.29
traj_006295,86,1,0.73
traj_006295,86,2,0.74
traj_006295,86,3,0.54
traj_006295,87,0,0.39
traj_006295,87,1,0.73
traj_006295,87,2,0.69
traj_006295,87,3,0.58
traj_006295,88,0,0.37
traj_006295,88,1,0.68
traj_006295,88,2,0.69
traj_006295,88,3,0.53
traj_006295,89,0,0.35
traj_006295,89,1,0.65
traj_006295,89,2,0.72
traj_006295,89,3,0.59
traj_006295,90,0,0.32
traj_006295,90,1,0.72
traj_006295,90,2,0.68
traj_006295,90,3,0.57
traj_006295,91,0,0.33
traj_006295,91,1,0.56
traj_006295,91,2,0.75
traj_006295,91,3,0.7
traj_006295,92,0,0.34
traj_006295,92,1,0.64
traj_006295,92,2,0.68
traj_006295,92,3,0.59
traj_006295,93,0,0.3
traj_006295,93,1,0.54
traj_006295,93,2,0.61
traj_006295,93,3,0.62
traj_006295,94,0,0.27
traj_006295,94,1,0.58
traj_006295,94,2,0.68
traj_006295,94,3,0.63
traj_006295,95,0,0.25
traj_006295,95,1,0.6
traj_006295,95,2,0.68
traj_006295,95,3,0.7
traj_006295,96,0,0.35
traj_006295,96,1,0.53
traj_006295,96,2,0.67
traj_006295,96,3,0.64
traj_006295,97,0,0.33
traj_006295,97,1,0.6
traj_006295,97,2,0.67
traj_006295,97,3,0.6
traj_006295,98,0,0.28
traj_006295,98,1,0.67
traj_006295,98,2,0.69
traj_006295,98,3,0.62
traj_006295,99,0,0.24
traj_006295,99,1,0.63
traj_006295,99,2,0.68
traj_006295,99,3,0.6
traj_006295,100,0,0.25
traj_006295,100,1,0.68
traj_006295,100,2,0.65
traj_006295,100,3,0.7
traj_006295,101,0,0.28
traj_006295,101,1,0.66
traj_006295,101,2,0.69
traj_006295,101,3,0.56
traj_006295,102,0,0.27
traj_006295,102,1,0.6
traj_006295,102,2,0.7
traj_006295,102,3,0.63
traj_006295,103,0,0.27
traj_006295,103,1,0.54
traj_006295,103,2,0.72
traj_006295,103,3,0.64
traj_006295,104,0,0.25
traj_006295,104,1,0.64
traj_006295,104,2,0.73
traj_006295,104,3,0.7
traj_006295,105,0,0.22
traj_006295,105,1,0.51
traj_006295,105,2,0.74
traj_006295,105,3,0.7
traj_006295,106,0,0.27
traj_006295,106,1,0.58
traj_006295,106,2,0.78
traj_006295,106,3,0.7
traj_006295,107,0,0.24
traj_006295,107,1,0.5
traj_006295,107,2,0.78
traj_006295,107,3,0.66
traj_006295,108,0,0.23
