subject_id,participant_id,trajectory_id,split,trial_id,response,feedback,reward_0,reward_1,reward_2,reward_3
subject_08,panel_032,panel_032,train,18,0,0.17,0.17,0.55,0.2,0.2
subject_08,panel_032,panel_032,train,19,1,0.5,0.28,0.5,0.24,0.28
subject_08,panel_032,panel_032,train,20,3,0.35,0.31,0.58,0.17,0.35
subject_08,panel_032,panel_032,train,21,2,0.06,0.28,0.6,0.06,0.38
subject_08,panel_032,panel_032,train,22,1,0.68,0.24,0.68,0.07,0.38
subject_08,panel_032,panel_032,train,23,1,0.69,0.33,0.69,0.04,0.36
subject_08,panel_032,panel_032,train,24,1,0.66,0.37,0.66,0.12,0.45
subject_08,panel_032,panel_032,train,25,1,0.72,0.36,0.72,0.14,0.42
subject_08,panel_032,panel_032,train,26,1,0.74,0.35,0.74,0.17,0.4
subject_08,panel_032,panel_032,train,27,1,0.79,0.28,0.79,0.13,0.36
subject_08,panel_032,panel_032,train,28,1,0.71,0.43,0.71,0.12,0.5
subject_08,panel_032,panel_032,train,29,1,0.67,0.34,0.67,0.24,0.45
subject_08,panel_032,panel_032,train,30,1,0.72,0.32,0.72,0.21,0.51
subject_08,panel_032,panel_032,train,31,1,0.7,0.28,0.7,0.17,0.54
subject_08,panel_032,panel_032,train,32,1,0.71,0.4,0.71,0.18,0.56
subject_08,panel_032,panel_032,train,33,1,0.69,0.4,0.69,0.16,0.53
subject_08,panel_032,panel_032,train,34,1,0.73,0.38,0.73,0.1,0.58
subject_08,panel_032,panel_032,train,35,1,0.76,0.52,0.76,0.14,0.57
subject_08,panel_032,panel_032,train,36,1,0.79,0.43,0.79,0.18,0.59
subject_08,panel_032,panel_032,train,37,1,0.72,0.47,0.72,0.19,0.63
subject_08,panel_032,panel_032,train,38,1,0.79,0.56,0.79,0.17,0.67
subject_08,panel_032,panel_032,train,39,1,0.76,0.43,0.76,0.17,0.71
subject_08,panel_032,panel_032,train,40,1,0.61,0.53,0.61,0.13,0.73
subject_08,panel_032,panel_032,train,41,1,0.65,0.58,0.65,0.17,0.66
subject_08,panel_032,panel_032,train,42,1,0.59,0.51,0.59,0.22,0.63
subject_08,panel_032,panel_032,train,43,1,0.71,0.5,0.71,0.14,0.75
subject_08,panel_032,panel_032,train,44,1,0.73,0.38,0.73,0.26,0.71
subject_08,panel_032,panel_032,train,45,1,0.66,0.42,0.66,0.29,0.65
subject_08,panel_032,panel_032,train,46,3,0.73,0.46,0.78,0.15,0.73
subject_08,panel_032,panel_032,train,47,1,0.77,0.5,0.77,0.24,0.76
subject_08,panel_032,panel_032,train,48,3,0.58,0.38,0.74,0.24,0.58
subject_08,panel_032,panel_032,train,49,1,0.73,0.44,0.73,0.22,0.69
subject_08,panel_032,panel_032,train,50,1,0.71,0.47,0.71,0.27,0.74
subject_08,panel_032,panel_032,train,51,1,0.76,0.46,0.76,0.21,0.69
subject_08,panel_032,panel_032,train,52,1,0.7,0.58,0.7,0.19,0.67
subject_08,panel_032,panel_032,train,53,1,0.73,0.51,0.73,0.23,0.63
subject_08,panel_032,panel_032,train,54,1,0.85,0.41,0.85,0.12,0.63
subject_08,panel_032,panel_032,train,55,1,0.73,0.43,0.73,0.19,0.67
subject_08,panel_032,panel_032,train,56,1,0.8,0.46,0.8,0.15,0.7
subject_08,panel_032,panel_032,train,57,1,0.93,0.51,0.93,0.21,0.66
subject_08,panel_032,panel_032,train,58,1,0.78,0.32,0.78,0.14,0.68
subject_08,panel_032,panel_032,train,59,1,0.8,0.43,0.8,0.21,0.69
subject_08,panel_032,panel_032,train,60,1,0.81,0.39,0.81,0.19,0.58
subject_08,panel_032,panel_032,train,61,1,0.75,0.38,0.75,0.18,0.59
subject_08,panel_032,panel_032,train,62,1,0.67,0.33,0.67,0.13,0.55
subject_08,panel_032,panel_032,train,63,3,0.6,0.43,0.79,0.19,0.6
subject_08,panel_032,panel_032,train,64,1,0.79,0.47,0.79,0.28,0.6
subject_08,panel_032,panel_032,train,65,2,0.31,0.48,0.74,0.31,0.63
subject_08,panel_032,panel_032,train,66,1,0.77,0.52,0.77,0.23,0.66
subject_08,panel_032,panel_032,train,67,1,0.74,0.39,0.74,0.35,0.69
subject_08,panel_032,panel_032,train,68,1,0.82,0.52,0.82,0.29,0.6
subject_08,panel_032,panel_032,train,69,1,0.72,0.5,0.72,0.28,0.63
subject_08,panel_032,panel_032,train,70,3,0.55,0.54,0.7,0.28,0.55
subject_08,panel_032,panel_032,train,71,1,0.71,0.51,0.71,0.31,0.58
subject_08,panel_032,panel_032,train,72,1,0.69,0.48,0.69,0.33,0.54
subject_08,panel_032,panel_032,train,73,1,0.76,0.56,0.76,0.34,0.5
subject_08,panel_032,panel_032,train,74,1,0.83,0.5,0.83,0.4,0.56
subject_08,panel_032,panel_032,train,75,1,0.66,0.55,0.66,0.33,0.46
subject_08,panel_032,panel_032,train,76,1,0.73,0.46,0.73,0.35,0.51
subject_08,panel_032,panel_032,train,77,1,0.72,0.46,0.72,0.38,0.46
subject_08,panel_032,panel_032,train,78,1,0.74,0.53,0.74,0.39,0.5
subject_08,panel_032,panel_032,train,79,1,0.65,0.41,0.65,0.45,0.51
subject_08,panel_032,panel_032,train,80,1,0.62,0.35,0.62,0.45,0.51
subject_08,panel_032,panel_032,train,81,1,0.73,0.43,0.73,0.36,0.53
subject_08,panel_032,panel_032,train,82,1,0.69,0.36,0.69,0.3,0.53
subject_08,panel_032,panel_032,train,83,1,0.75,0.41,0.75,0.38,0.55
subject_08,panel_032,panel_032,train,84,1,0.7,0.38,0.7,0.46,0.48
subject_08,panel_032,panel_032,train,85,1,0.58,0.37,0.58,0.27,0.57
subject_08,panel_032,panel_032,train,86,3,0.58,0.36,0.61,0.37,0.58
subject_08,panel_032,panel_032,train,87,1,0.66,0.33,0.66,0.38,0.65
subject_08,panel_032,panel_032,train,88,1,0.7,0.32,0.7,0.27,0.54
subject_08,panel_032,panel_032,train,89,1,0.69,0.34,0.69,0.36,0.46
subject_08,panel_032,panel_032,train,90,1,0.63,0.29,0.63,0.32,0.58
subject_08,panel_032,panel_032,train,91,1,0.59,0.39,0.59,0.47,0.63
subject_08,panel_032,panel_032,train,92,1,0.71,0.36,0.71,0.5,0.52
subject_08,panel_032,panel_032,train,93,1,0.64,0.31,0.64,0.42,0.49
subject_08,panel_032,panel_032,train,94,1,0.66,0.37,0.66,0.5,0.45
subject_08,panel_032,panel_032,train,95,1,0.7,0.42,0.7,0.56,0.55
subject_08,panel_032,panel_032,train,96,1,0.57,0.33,0.57,0.52,0.51
subject_08,panel_032,panel_032,train,97,1,0.62,0.41,0.62,0.5,0.6
subject_08,panel_032,panel_032,train,98,1,0.62,0.4,0.62,0.45,0.39
subject_08,panel_032,panel_032,train,99,3,0.46,0.38,0.74,0.5,0.46
subject_08,panel_032,panel_032,train,100,1,0.75,0.49,0.75,0.49,0.52
subject_08,panel_032,panel_032,train,101,1,0.78,0.42,0.78,0.52,0.49
subject_08,panel_032,panel_032,train,102,1,0.81,0.46,0.81,0.48,0.63
subject_08,panel_032,panel_032,train,103,1,0.7,0.44,0.7,0.48,0.54
subject_08,panel_032,panel_032,train,104,1,0.86,0.36,0.86,0.39,0.64
subject_08,panel_032,panel_032,train,105,1,0.66,0.45,0.66,0.43,0.53
subject_08,panel_032,panel_032,train,106,1,0.75,0.39,0.75,0.5,0.54
subject_08,panel_032,panel_032,train,107,1,0.71,0.46,0.71,0.49,0.61
subject_08,panel_032,panel_032,train,108,1,0.77,0.43,0.77,0.54,0.63
subject_08,panel_032,panel_032,train,109,1,0.76,0.46,0.76,0.5,0.55
subject_08,panel_032,panel_032,train,110,1,0.68,0.51,0.68,0.45,0.51
subject_08,panel_032,panel_032,train,111,1,0.71,0.46,0.71,0.48,0.58
subject_08,panel_032,panel_032,train,112,1,0.75,0.49,0.75,0.51,0.48
subject_08,panel_032,panel_032,train,113,1,0.66,0.5,0.66,0.36,0.44
subject_08,panel_032,panel_032,train,114,1,0.73,0.55,0.73,0.44,0.42
subject_08,panel_032,panel_032,train,115,1,0.8,0.62,0.8,0.38,0.47
subject_08,panel_032,panel_032,train,116,1,0.88,0.61,0.88,0.39,0.38
subject_08,panel_032,panel_032,train,117,1,0.76,0.58,0.76,0.38,0.42
subject_08,panel_032,panel_032,train,118,1,0.83,0.51,0.83,0.44,0.58
subject_08,panel_032,panel_032,train,119,1,0.81,0.54,0.81,0.43,0.4
subject_08,panel_033,panel_033,train,0,0,0.88,0.88,0.03,0.07,0.6
subject_08,panel_033,panel_033,train,1,0,0.8,0.8,0.08,0.1,0.52
subject_08,panel_033,panel_033,train,2,3,0.69,0.79,0.03,0.07,0.69
subject_08,panel_033,panel_033,train,3,0,0.85,0.85,0.07,0.18,0.59
subject_08,panel_033,panel_033,train,4,0,0.85,0.85,0.14,0.04,0.58
subject_08,panel_033,panel_033,train,5,0,0.68,0.68,0.13,0.06,0.59
subject_08,panel_033,panel_033,train,6,0,0.76,0.76,0.02,0.07,0.55
subject_08,panel_033,panel_033,train,7,2,0.1,0.68,0.08,0.1,0.5
subject_08,panel_033,panel_033,train,8,0,0.67,0.67,0.06,0.13,0.66
subject_08,panel_033,panel_033,train,9,0,0.61,0.61,0.01,0.14,0.6
subject_08,panel_033,panel_033,train,10,1,0.07,0.6,0.07,0.09,0.59
subject_08,panel_033,panel_033,train,11,3,0.49,0.54,0.12,0.14,0.49
subject_08,panel_033,panel_033,train,12,0,0.55,0.55,0.14,0.12,0.53
subject_08,panel_033,panel_033,train,13,0,0.65,0.65,0.15,0.21,0.57
subject_08,panel_033,panel_033,train,14,0,0.58,0.58,0.13,0.14,0.53
subject_08,panel_033,panel_033,train,15,0,0.61,0.61,0.12,0.13,0.61
subject_08,panel_033,panel_033,train,16,0,0.63,0.63,0.15,0.19,0.55
subject_08,panel_033,panel_033,train,17,0,0.59,0.59,0.11,0.24,0.57
subject_08,panel_033,panel_033,train,18,0,0.55,0.55,0.01,0.07,0.51
subject_08,panel_033,panel_033,train,19,3,0.49,0.65,0.08,0.07,0.49
subject_08,panel_033,panel_033,train,20,0,0.53,0.53,0.07,0.12,0.56
subject_08,panel_033,panel_033,train,21,0,0.58,0.58,0.03,0.14,0.54
subject_08,panel_033,panel_033,train,22,3,0.55,0.59,0.07,0.04,0.55
subject_08,panel_033,panel_033,train,23,0,0.47,0.47,0.06,0.14,0.67
subject_08,panel_033,panel_033,train,24,3,0.71,0.53,0.12,0.05,0.71
subject_08,panel_033,panel_033,train,25,3,0.54,0.53,0.15,0.06,0.54
subject_08,panel_033,panel_033,train,26,3,0.57,0.42,0.09,0.17,0.57
subject_08,panel_033,panel_033,train,27,3,0.63,0.44,0.04,0.18,0.63
subject_08,panel_033,panel_033,train,28,3,0.58,0.56,0.19,0.12,0.58
subject_08,panel_033,panel_033,train,29,0,0.43,0.43,0.16,0.18,0.73
subject_08,panel_033,panel_033,train,30,2,0.11,0.59,0.12,0.11,0.69
subject_08,panel_033,panel_033,train,31,1,0.17,0.52,0.17,0.12,0.61
subject_08,panel_033,panel_033,train,32,3,0.63,0.53,0.18,0.08,0.63
subject_08,panel_033,panel_033,train,33,0,0.37,0.37,0.23,0.09,0.64
subject_08,panel_033,panel_033,train,34,3,0.57,0.49,0.22,0.08,0.57
subject_08,panel_033,panel_033,train,35,3,0.69,0.51,0.32,0.03,0.69
subject_08,panel_033,panel_033,train,36,3,0.55,0.47,0.27,0.13,0.55
subject_08,panel_033,panel_033,train,37,3,0.61,0.57,0.25,0.01,0.61
subject_08,panel_033,panel_033,train,38,3,0.65,0.52,0.35,0.03,0.65
subject_08,panel_033,panel_033,train,39,3,0.67,0.48,0.35,0.06,0.67
subject_08,panel_033,panel_033,train,40,3,0.6,0.47,0.36,0.12,0.6
subject_08,panel_033,panel_033,train,41,3,0.54,0.44,0.28,0.16,0.54
subject_08,panel_033,panel_033,train,42,3,0.6,0.5,0.31,0.17,0.6
subject_08,panel_033,panel_033,train,43,3,0.66,0.51,0.32,0.26,0.66
subject_08,panel_033,panel_033,train,44,3,0.67,0.52,0.31,0.23,0.67
subject_08,panel_033,panel_033,train,45,3,0.61,0.47,0.3,0.28,0.61
subject_08,panel_033,panel_033,train,46,3,0.62,0.37,0.35,0.3,0.62
subject_08,panel_033,panel_033,train,47,3,0.59,0.35,0.32,0.34,0.59
subject_08,panel_033,panel_033,train,48,0,0.42,0.42,0.38,0.31,0.6
subject_08,panel_033,panel_033,train,49,3,0.55,0.4,0.31,0.22,0.55
subject_08,panel_033,panel_033,train,50,3,0.55,0.38,0.25,0.31,0.55
subject_08,panel_033,panel_033,train,51,3,0.52,0.4,0.29,0.2,0.52
subject_08,panel_033,panel_033,train,52,0,0.49,0.49,0.24,0.3,0.45
subject_08,panel_033,panel_033,train,53,3,0.49,0.5,0.14,0.24,0.49
subject_08,panel_033,panel_033,train,54,2,0.26,0.54,0.26,0.26,0.52
subject_08,panel_033,panel_033,train,55,1,0.29,0.46,0.29,0.24,0.49
subject_08,panel_033,panel_033,train,56,3,0.59,0.57,0.26,0.26,0.59
subject_08,panel_033,panel_033,train,57,3,0.52,0.54,0.17,0.28,0.52
subject_08,panel_033,panel_033,train,58,3,0.61,0.5,0.16,0.29,0.61
subject_08,panel_033,panel_033,train,59,3,0.56,0.51,0.2,0.21,0.56
subject_08,panel_033,panel_033,train,60,3,0.59,0.47,0.18,0.3,0.59
subject_08,panel_033,panel_033,train,61,3,0.59,0.53,0.19,0.34,0.59
subject_08,panel_033,panel_033,train,62,3,0.59,0.53,0.15,0.18,0.59
subject_08,panel_033,panel_033,train,63,3,0.61,0.5,0.26,0.24,0.61
subject_08,panel_033,panel_033,train,64,3,0.57,0.44,0.2,0.37,0.57
subject_08,panel_033,panel_033,train,65,3,0.53,0.54,0.2,0.33,0.53
subject_08,panel_033,panel_033,train,66,3,0.47,0.49,0.17,0.37,0.47
subject_08,panel_033,panel_033,train,67,3,0.49,0.49,0.08,0.35,0.49
subject_08,panel_033,panel_033,train,68,3,0.45,0.53,0.15,0.42,0.45
subject_08,panel_033,panel_033,train,69,3,0.49,0.53,0.24,0.33,0.49
subject_08,panel_033,panel_033,train,70,3,0.54,0.63,0.2,0.38,0.54
subject_08,panel_033,panel_033,train,71,3,0.59,0.56,0.25,0.41,0.59
subject_08,panel_033,panel_033,train,72,3,0.48,0.64,0.24,0.42,0.48
subject_08,panel_033,panel_033,train,73,2,0.31,0.6,0.25,0.31,0.46
subject_08,panel_033,panel_033,train,74,0,0.61,0.61,0.25,0.41,0.5
subject_08,panel_033,panel_033,train,75,3,0.5,0.67,0.22,0.36,0.5
subject_08,panel_033,panel_033,train,76,0,0.53,0.53,0.2,0.31,0.47
subject_08,panel_033,panel_033,train,77,1,0.18,0.55,0.18,0.29,0.43
subject_08,panel_033,panel_033,train,78,0,0.54,0.54,0.36,0.43,0.45
subject_08,panel_033,panel_033,train,79,3,0.52,0.58,0.27,0.44,0.52
subject_08,panel_033,panel_033,train,80,1,0.27,0.58,0.27,0.36,0.49
subject_08,panel_033,panel_033,train,81,0,0.59,0.59,0.36,0.3,0.51
subject_08,panel_033,panel_033,train,82,3,0.46,0.53,0.28,0.34,0.46
subject_08,panel_033,panel_033,train,83,0,0.55,0.55,0.37,0.27,0.45
subject_08,panel_033,panel_033,train,84,0,0.57,0.57,0.38,0.27,0.49
subject_08,panel_033,panel_033,train,85,0,0.49,0.49,0.32,0.29,0.44
subject_08,panel_033,panel_033,train,86,0,0.62,0.62,0.39,0.35,0.4
subject_08,panel_033,panel_033,train,87,3,0.38,0.59,0.27,0.4,0.38
subject_08,panel_033,panel_033,train,88,0,0.66,0.66,0.35,0.36,0.44
subject_08,panel_033,panel_033,train,89,2,0.34,0.65,0.39,0.34,0.46
subject_08,panel_033,panel_033,train,90,0,0.59,0.59,0.32,0.37,0.48
subject_08,panel_033,panel_033,train,91,3,0.4,0.59,0.4,0.43,0.4
subject_08,panel_033,panel_033,train,92,0,0.61,0.61,0.42,0.4,0.36
subject_08,panel_033,panel_033,train,93,0,0.54,0.54,0.3,0.38,0.37
subject_08,panel_033,panel_033,train,94,0,0.45,0.45,0.5,0.37,0.37
subject_08,panel_033,panel_033,train,95,3,0.43,0.57,0.44,0.44,0.43
subject_08,panel_033,panel_033,train,96,0,0.54,0.54,0.43,0.42,0.43
subject_08,panel_033,panel_033,train,97,0,0.54,0.54,0.33,0.3,0.44
subject_08,panel_033,panel_033,train,98,0,0.58,0.58,0.4,0.36,0.45
subject_08,panel_033,panel_033,train,99,0,0.48,0.48,0.42,0.33,0.4
subject_08,panel_033,panel_033,train,100,0,0.63,0.63,0.38,0.48,0.42
subject_08,panel_033,panel_033,train,101,3,0.45,0.5,0.53,0.42,0.45
subject_08,panel_033,panel_033,train,102,0,0.55,0.55,0.42,0.45,0.41
subject_08,panel_033,panel_033,train,103,0,0.55,0.55,0.48,0.24,0.4
subject_08,panel_033,panel_033,train,104,0,0.51,0.51,0.49,0.42,0.37
subject_08,panel_033,panel_033,train,105,0,0.59,0.59,0.49,0.32,0.42
subject_08,panel_033,panel_033,train,106,0,0.49,0.49,0.5,0.28,0.47
subject_08,panel_033,panel_033,train,107,0,0.53,0.53,0.54,0.3,0.38
subject_08,panel_033,panel_033,train,108,0,0.61,0.61,0.43,0.26,0.4
subject_08,panel_033,panel_033,train,109,0,0.46,0.46,0.56,0.35,0.35
subject_08,panel_033,panel_033,train,110,0,0.43,0.43,0.47,0.33,0.3
subject_08,panel_033,panel_033,train,111,0,0.46,0.46,0.49,0.33,0.36
subject_08,panel_033,panel_033,train,112,0,0.42,0.42,0.45,0.41,0.35
subject_08,panel_033,panel_033,train,113,0,0.43,0.43,0.51,0.43,0.39
subject_08,panel_033,panel_033,train,114,0,0.46,0.46,0.47,0.5,0.36
subject_08,panel_033,panel_033,train,115,0,0.42,0.42,0.5,0.51,0.38
subject_08,panel_033,panel_033,train,116,3,0.4,0.54,0.45,0.42,0.4
subject_08,panel_033,panel_033,train,117,0,0.52,0.52,0.47,0.52,0.39
subject_08,panel_033,panel_033,train,118,0,0.59,0.59,0.43,0.5,0.49
subject_08,panel_033,panel_033,train,119,0,0.65,0.65,0.39,0.47,0.37
subject_08,panel_034,panel_034,train,0,2,0.12,0.69,0.9,0.12,0.08
subject_08,panel_034,panel_034,train,1,0,0.64,0.64,0.95,0.22,0.13
subject_08,panel_034,panel_034,train,2,1,0.78,0.62,0.78,0.16,0.13
subject_08,panel_034,panel_034,train,3,3,0.16,0.51,0.77,0.15,0.16
subject_08,panel_034,panel_034,train,4,1,0.78,0.53,0.78,0.25,0.16
subject_08,panel_034,panel_034,train,5,1,0.8,0.45,0.8,0.21,0.18
subject_08,panel_034,panel_034,train,6,1,0.83,0.5,0.83,0.2,0.22
subject_08,panel_034,panel_034,train,7,1,0.81,0.54,0.81,0.17,0.17
subject_08,panel_034,panel_034,train,8,1,0.81,0.56,0.81,0.22,0.16
subject_08,panel_034,panel_034,train,9,1,0.8,0.49,0.8,0.21,0.16
subject_08,panel_034,panel_034,train,10,1,0.8,0.51,0.8,0.23,0.08
subject_08,panel_034,panel_034,train,11,1,0.74,0.55,0.74,0.21,0.18
subject_08,panel_034,panel_034,train,12,0,0.52,0.52,0.73,0.23,0.21
subject_08,panel_034,panel_034,train,13,1,0.76,0.48,0.76,0.29,0.21
subject_08,panel_034,panel_034,train,14,1,0.65,0.49,0.65,0.3,0.19
subject_08,panel_034,panel_034,train,15,1,0.64,0.51,0.64,0.31,0.22
subject_08,panel_034,panel_034,train,16,1,0.56,0.48,0.56,0.29,0.22
subject_08,panel_034,panel_034,train,17,1,0.53,0.46,0.53,0.31,0.2
subject_08,panel_034,panel_034,train,18,1,0.62,0.55,0.62,0.29,0.22
subject_08,panel_034,panel_034,train,19,3,0.14,0.52,0.53,0.25,0.14
subject_08,panel_034,panel_034,train,20,1,0.59,0.53,0.59,0.29,0.2
subject_08,panel_034,panel_034,train,21,0,0.42,0.42,0.65,0.36,0.18
subject_08,panel_034,panel_034,train,22,2,0.29,0.45,0.64,0.29,0.11
subject_08,panel_034,panel_034,train,23,1,0.63,0.53,0.63,0.26,0.13
subject_08,panel_034,panel_034,train,24,1,0.6,0.48,0.6,0.32,0.17
subject_08,panel_034,panel_034,train,25,1,0.55,0.53,0.55,0.32,0.18
subject_08,panel_034,panel_034,train,26,1,0.54,0.46,0.54,0.3,0.16
subject_08,panel_034,panel_034,train,27,0,0.5,0.5,0.58,0.25,0.16
subject_08,panel_034,panel_034,train,28,1,0.62,0.53,0.62,0.33,0.27
subject_08,panel_034,panel_034,train,29,1,0.56,0.39,0.56,0.37,0.14
subject_08,panel_034,panel_034,train,30,1,0.59,0.48,0.59,0.24,0.13
subject_08,panel_034,panel_034,train,31,1,0.52,0.43,0.52,0.42,0.2
subject_08,panel_034,panel_034,train,32,0,0.54,0.54,0.48,0.35,0.28
subject_08,panel_034,panel_034,train,33,1,0.54,0.44,0.54,0.27,0.28
subject_08,panel_034,panel_034,train,34,1,0.68,0.37,0.68,0.25,0.21
subject_08,panel_034,panel_034,train,35,1,0.6,0.51,0.6,0.17,0.26
subject_08,panel_034,panel_034,train,36,1,0.62,0.37,0.62,0.26,0.13
subject_08,panel_034,panel_034,train,37,1,0.67,0.48,0.67,0.22,0.21
subject_08,panel_034,panel_034,train,38,1,0.59,0.46,0.59,0.21,0.25
subject_08,panel_034,panel_034,train,39,1,0.59,0.49,0.59,0.24,0.12
subject_08,panel_034,panel_034,train,40,1,0.65,0.43,0.65,0.24,0.15
subject_08,panel_034,panel_034,train,41,0,0.52,0.52,0.55,0.31,0.09
subject_08,panel_034,panel_034,train,42,1,0.56,0.51,0.56,0.31,0.04
subject_08,panel_034,panel_034,train,43,1,0.59,0.45,0.59,0.36,0.12
subject_08,panel_034,panel_034,train,44,1,0.62,0.42,0.62,0.28,0.12
subject_08,panel_034,panel_034,train,45,1,0.6,0.35,0.6,0.27,0.12
subject_08,panel_034,panel_034,train,46,1,0.64,0.46,0.64,0.34,0.07
subject_08,panel_034,panel_034,train,47,1,0.59,0.41,0.59,0.34,0.01
subject_08,panel_034,panel_034,train,48,0,0.34,0.34,0.64,0.34,0.22
subject_08,panel_034,panel_034,train,49,3,0.17,0.39,0.59,0.27,0.17
subject_08,panel_034,panel_034,train,50,2,0.29,0.42,0.51,0.29,0.14
subject_08,panel_034,panel_034,train,51,1,0.62,0.34,0.62,0.37,0.08
subject_08,panel_034,panel_034,train,52,1,0.55,0.42,0.55,0.31,0.22
subject_08,panel_034,panel_034,train,53,0,0.36,0.36,0.54,0.37,0.21
subject_08,panel_034,panel_034,train,54,1,0.53,0.33,0.53,0.44,0.25
subject_08,panel_034,panel_034,train,55,1,0.57,0.35,0.57,0.35,0.3
subject_08,panel_034,panel_034,train,56,1,0.52,0.38,0.52,0.43,0.17
subject_08,panel_034,panel_034,train,57,1,0.57,0.25,0.57,0.28,0.26
subject_08,panel_034,panel_034,train,58,1,0.54,0.3,0.54,0.39,0.24
subject_08,panel_034,panel_034,train,59,1,0.54,0.14,0.54,0.22,0.26
subject_08,panel_034,panel_034,train,60,1,0.51,0.29,0.51,0.22,0.35
subject_08,panel_034,panel_034,train,61,1,0.55,0.27,0.55,0.32,0.27
subject_08,panel_034,panel_034,train,62,3,0.32,0.31,0.59,0.24,0.32
subject_08,panel_034,panel_034,train,63,1,0.59,0.2,0.59,0.35,0.24
subject_08,panel_034,panel_034,train,64,2,0.22,0.2,0.49,0.22,0.31
subject_08,panel_034,panel_034,train,65,0,0.27,0.27,0.57,0.14,0.34
subject_08,panel_034,panel_034,train,66,1,0.6,0.23,0.6,0.27,0.3
subject_08,panel_034,panel_034,train,67,1,0.57,0.27,0.57,0.2,0.29
subject_08,panel_034,panel_034,train,68,1,0.63,0.18,0.63,0.26,0.29
subject_08,panel_034,panel_034,train,69,1,0.59,0.3,0.59,0.19,0.28
subject_08,panel_034,panel_034,train,70,1,0.55,0.3,0.55,0.27,0.29
subject_08,panel_034,panel_034,train,71,1,0.72,0.3,0.72,0.23,0.3
subject_08,panel_034,panel_034,train,72,1,0.6,0.18,0.6,0.22,0.29
subject_08,panel_034,panel_034,train,73,1,0.65,0.17,0.65,0.23,0.36
subject_08,panel_034,panel_034,train,74,1,0.63,0.17,0.63,0.24,0.31
subject_08,panel_034,panel_034,train,75,1,0.62,0.18,0.62,0.16,0.2
subject_08,panel_034,panel_034,train,76,1,0.66,0.19,0.66,0.15,0.29
subject_08,panel_034,panel_034,train,77,1,0.74,0.14,0.74,0.21,0.3
subject_08,panel_034,panel_034,train,78,1,0.66,0.12,0.66,0.14,0.32
subject_08,panel_034,panel_034,train,79,1,0.64,0.15,0.64,0.18,0.32
subject_08,panel_034,panel_034,train,80,1,0.66,0.18,0.66,0.17,0.37
subject_08,panel_034,panel_034,train,81,1,0.67,0.12,0.67,0.25,0.4
subject_08,panel_034,panel_034,train,82,1,0.64,0.19,0.64,0.19,0.42
subject_08,panel_034,panel_034,train,83,1,0.53,0.15,0.53,0.16,0.33
subject_08,panel_034,panel_034,train,84,1,0.51,0.2,0.51,0.26,0.42
subject_08,panel_034,panel_034,train,85,1,0.54,0.23,0.54,0.36,0.39
subject_08,panel_034,panel_034,train,86,0,0.25,0.25,0.51,0.34,0.44
subject_08,panel_034,panel_034,train,87,2,0.33,0.25,0.45,0.33,0.43
subject_08,panel_034,panel_034,train,88,3,0.43,0.22,0.48,0.37,0.43
subject_08,panel_034,panel_034,train,89,1,0.47,0.25,0.47,0.36,0.35
subject_08,panel_034,panel_034,train,90,3,0.36,0.33,0.46,0.39,0.36
subject_08,panel_034,panel_034,train,91,1,0.42,0.27,0.42,0.37,0.35
subject_08,panel_034,panel_034,train,92,2,0.31,0.31,0.37,0.31,0.36
subject_08,panel_034,panel_034,train,93,1,0.44,0.29,0.44,0.31,0.27
subject_08,panel_034,panel_034,train,94,1,0.42,0.31,0.42,0.34,0.41
subject_08,panel_034,panel_034,train,95,1,0.46,0.33,0.46,0.35,0.28
subject_08,panel_034,panel_034,train,96,3,0.23,0.43,0.41,0.33,0.23
subject_08,panel_034,panel_034,train,97,0,0.4,0.4,0.37,0.39,0.33
subject_08,panel_034,panel_034,train,98,0,0.47,0.47,0.4,0.47,0.32
subject_08,panel_034,panel_034,train,99,0,0.42,0.42,0.3,0.38,0.28
subject_08,panel_034,panel_034,train,100,1,0.42,0.44,0.42,0.39,0.32
subject_08,panel_034,panel_034,train,101,0,0.46,0.46,0.42,0.48,0.26
subject_08,panel_034,panel_034,train,102,0,0.48,0.48,0.38,0.38,0.24
subject_08,panel_034,panel_034,train,103,0,0.58,0.58,0.37,0.35,0.2
subject_08,panel_034,panel_034,train,104,0,0.52,0.52,0.44,0.35,0.15
subject_08,panel_034,panel_034,train,105,0,0.52,0.52,0.43,0.38,0.2
subject_08,panel_034,panel_034,train,106,0,0.5,0.5,0.41,0.45,0.15
subject_08,panel_034,panel_034,train,107,0,0.55,0.55,0.33,0.45,0.21
subject_08,panel_034,panel_034,train,108,0,0.53,0.53,0.33,0.39,0.23
subject_08,panel_034,panel_034,train,109,0,0.46,0.46,0.32,0.44,0.14
subject_08,panel_034,panel_034,train,110,0,0.45,0.45,0.3,0.46,0.28
subject_08,panel_034,panel_034,train,111,0,0.42,0.42,0.35,0.42,0.23
subject_08,panel_034,panel_034,train,112,1,0.41,0.52,0.41,0.53,0.27
subject_08,panel_034,panel_034,train,113,0,0.4,0.4,0.45,0.61,0.28
subject_08,panel_034,panel_034,train,114,0,0.34,0.34,0.41,0.6,0.23
subject_08,panel_034,panel_034,train,115,1,0.36,0.43,0.36,0.65,0.23
subject_08,panel_034,panel_034,train,116,3,0.23,0.36,0.42,0.57,0.23
subject_08,panel_034,panel_034,train,117,2,0.53,0.27,0.54,0.53,0.23
